displayable_path,label,split,tokenized_label,num_unique_tokens,depth_bracket,length_token,parentheses_depth,valid_tokens,matched_brackets,CoMER_pred
.\IMG\train\CROHME2019\KME2G3_23_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y,train,\pi \int _ c ^ d \{ g ( y ) \} ^ 2 d y,13,0.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_23_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}},train,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt 4 } } },8,3.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_23_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x},train,[ b ^ x \{ ( \frac a b ) ^ x + 1 \} ] ^ { \frac 1 x },15,1.0,22,2.0,True,True,
.\IMG\train\CROHME2019\KME2G3_24_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z,train,x _ x ^ x + y _ y ^ y + z _ z ^ z - x - y - z,7,0.0,23,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_24_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X,train,x _ 1 \times x _ 2 \times x _ 3 \times x _ 4 = X,9,0.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_24_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z,train,z _ 1 ^ 2 + 1 ^ z - z _ 2 ^ 2 + 2 ^ z,7,0.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_24_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x,train,\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x,15,1.0,18,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_24_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4,train,\log _ 2 \frac 1 2 + \log _ 4 \frac 2 4,7,0.0,13,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_24_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}},train,\frac 2 { \frac { 3 m - 2 n \times 9 ^ n - 9 ^ m } { 2 n - 1 } },12,2.0,26,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_24_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1,train,[ \frac 2 3 x ^ { \frac 3 2 } ] _ 0 ^ 1,12,1.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_24_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t,train,\int _ { \log 3 } ^ 0 \frac 1 { e ^ t + 1 } d t,14,1.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_24_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y,train,\pi \int _ c ^ d \{ g ( y ) \} ^ 2 d y,13,0.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_24_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}},train,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt 4 } } },8,3.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_24_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x},train,[ b ^ x \{ ( \frac a b ) ^ x + 1 \} ] ^ { \frac 1 x },15,1.0,22,2.0,True,True,
.\IMG\train\CROHME2019\KME2G3_25_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z,train,x _ x ^ x + y _ y ^ y + z _ z ^ z - x - y - z,7,0.0,23,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_25_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X,train,x _ 1 \times x _ 2 \times x _ 3 \times x _ 4 = X,9,0.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_25_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z,train,z _ 1 ^ 2 + 1 ^ z - z _ 2 ^ 2 + 2 ^ z,7,0.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_25_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x,train,\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x,15,1.0,18,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_25_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4,train,\log _ 2 \frac 1 2 + \log _ 4 \frac 2 4,7,0.0,13,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_25_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}},train,\frac 2 { \frac { 3 m - 2 n \times 9 ^ n - 9 ^ m } { 2 n - 1 } },12,2.0,26,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_25_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1,train,[ \frac 2 3 x ^ { \frac 3 2 } ] _ 0 ^ 1,12,1.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_25_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t,train,\int _ { \log 3 } ^ 0 \frac 1 { e ^ t + 1 } d t,14,1.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_25_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y,train,\pi \int _ c ^ d \{ g ( y ) \} ^ 2 d y,13,0.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_25_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}},train,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt 4 } } },8,3.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_25_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x},train,[ b ^ x \{ ( \frac a b ) ^ x + 1 \} ] ^ { \frac 1 x },15,1.0,22,2.0,True,True,
.\IMG\train\CROHME2019\KME2G3_26_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z,train,x _ x ^ x + y _ y ^ y + z _ z ^ z - x - y - z,7,0.0,23,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_26_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X,train,x _ 1 \times x _ 2 \times x _ 3 \times x _ 4 = X,9,0.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_26_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z,train,z _ 1 ^ 2 + 1 ^ z - z _ 2 ^ 2 + 2 ^ z,7,0.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_26_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x,train,\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x,15,1.0,18,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_26_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4,train,\log _ 2 \frac 1 2 + \log _ 4 \frac 2 4,7,0.0,13,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_26_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}},train,\frac 2 { \frac { 3 m - 2 n \times 9 ^ n - 9 ^ m } { 2 n - 1 } },12,2.0,26,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_26_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1,train,[ \frac 2 3 x ^ { \frac 3 2 } ] _ 0 ^ 1,12,1.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_26_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t,train,\int _ { \log 3 } ^ 0 \frac 1 { e ^ t + 1 } d t,14,1.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_26_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y,train,\pi \int _ c ^ d \{ g ( y ) \} ^ 2 d y,13,0.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_26_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}},train,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt 4 } } },8,3.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_26_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x},train,[ b ^ x \{ ( \frac a b ) ^ x + 1 \} ] ^ { \frac 1 x },15,1.0,22,2.0,True,True,
.\IMG\train\CROHME2019\KME2G3_27_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z,train,x _ x ^ x + y _ y ^ y + z _ z ^ z - x - y - z,7,0.0,23,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_27_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X,train,x _ 1 \times x _ 2 \times x _ 3 \times x _ 4 = X,9,0.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_27_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z,train,z _ 1 ^ 2 + 1 ^ z - z _ 2 ^ 2 + 2 ^ z,7,0.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_27_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x,train,\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x,15,1.0,18,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_27_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4,train,\log _ 2 \frac 1 2 + \log _ 4 \frac 2 4,7,0.0,13,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_27_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1,train,[ \frac 2 3 x ^ { \frac 3 2 } ] _ 0 ^ 1,12,1.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_27_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t,train,\int _ { \log 3 } ^ 0 \frac 1 { e ^ t + 1 } d t,14,1.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_27_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y,train,\pi \int _ c ^ d \{ g ( y ) \} ^ 2 d y,13,0.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_27_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}},train,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt 4 } } },8,3.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_27_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x},train,[ b ^ x \{ ( \frac a b ) ^ x + 1 \} ] ^ { \frac 1 x },15,1.0,22,2.0,True,True,
.\IMG\train\CROHME2019\KME2G3_28_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z,train,x _ x ^ x + y _ y ^ y + z _ z ^ z - x - y - z,7,0.0,23,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_28_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X,train,x _ 1 \times x _ 2 \times x _ 3 \times x _ 4 = X,9,0.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_28_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z,train,z _ 1 ^ 2 + 1 ^ z - z _ 2 ^ 2 + 2 ^ z,7,0.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_28_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x,train,\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x,15,1.0,18,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_28_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4,train,\log _ 2 \frac 1 2 + \log _ 4 \frac 2 4,7,0.0,13,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_28_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}},train,\frac 2 { \frac { 3 m - 2 n \times 9 ^ n - 9 ^ m } { 2 n - 1 } },12,2.0,26,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_28_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1,train,[ \frac 2 3 x ^ { \frac 3 2 } ] _ 0 ^ 1,12,1.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_28_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t,train,\int _ { \log 3 } ^ 0 \frac 1 { e ^ t + 1 } d t,14,1.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_28_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y,train,\pi \int _ c ^ d \{ g ( y ) \} ^ 2 d y,13,0.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_28_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}},train,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt 4 } } },8,3.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_28_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x},train,[ b ^ x \{ ( \frac a b ) ^ x + 1 \} ] ^ { \frac 1 x },15,1.0,22,2.0,True,True,
.\IMG\train\CROHME2019\KME2G3_29_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z,train,x _ x ^ x + y _ y ^ y + z _ z ^ z - x - y - z,7,0.0,23,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_29_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X,train,x _ 1 \times x _ 2 \times x _ 3 \times x _ 4 = X,9,0.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_29_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z,train,z _ 1 ^ 2 + 1 ^ z - z _ 2 ^ 2 + 2 ^ z,7,0.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_29_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x,train,\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x,15,1.0,18,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_29_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4,train,\log _ 2 \frac 1 2 + \log _ 4 \frac 2 4,7,0.0,13,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_29_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}},train,\frac 2 { \frac { 3 m - 2 n \times 9 ^ n - 9 ^ m } { 2 n - 1 } },12,2.0,26,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_29_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1,train,[ \frac 2 3 x ^ { \frac 3 2 } ] _ 0 ^ 1,12,1.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_29_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t,train,\int _ { \log 3 } ^ 0 \frac 1 { e ^ t + 1 } d t,14,1.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_29_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y,train,\pi \int _ c ^ d \{ g ( y ) \} ^ 2 d y,13,0.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_29_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}},train,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt 4 } } },8,3.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_29_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x},train,[ b ^ x \{ ( \frac a b ) ^ x + 1 \} ] ^ { \frac 1 x },15,1.0,22,2.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_14.png,( y + 1 )^2 = y^2 + 2 y + 1,train,( y + 1 ) ^ 2 = y ^ 2 + 2 y + 1,8,0.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_15.png,( x^3 - x^2 - x ) ( 2 x - 7 ),train,( x ^ 3 - x ^ 2 - x ) ( 2 x - 7 ),8,0.0,17,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z,train,x _ x ^ x + y _ y ^ y + z _ z ^ z - x - y - z,7,0.0,23,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X,train,x _ 1 \times x _ 2 \times x _ 3 \times x _ 4 = X,9,0.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z,train,z _ 1 ^ 2 + 1 ^ z - z _ 2 ^ 2 + 2 ^ z,7,0.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_3.png,e_1^2 + e_2^3 + e_3^4 + e_4^5,train,e _ 1 ^ 2 + e _ 2 ^ 3 + e _ 3 ^ 4 + e _ 4 ^ 5,9,0.0,23,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x,train,\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x,15,1.0,18,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4,train,\log _ 2 \frac 1 2 + \log _ 4 \frac 2 4,7,0.0,13,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}},train,\frac 2 { \frac { 3 m - 2 n \times 9 ^ n - 9 ^ m } { 2 n - 1 } },12,2.0,26,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_39.png,\sin x - \sin y - \sin ( x - y ),train,\sin x - \sin y - \sin ( x - y ),6,0.0,12,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_42.png,\sqrt 2 ( \frac 1 {\sqrt 2} \sin x + \frac 1 {\sqrt 2} \cos x ),train,\sqrt 2 ( \frac 1 { \sqrt 2 } \sin x + \frac 1 { \sqrt 2 } \cos x ),12,1.0,21,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_48.png,\lim_{x \rightarrow 0} ( 1 + x )^{\frac 1 x},train,\lim _ { x \rightarrow 0 } ( 1 + x ) ^ { \frac 1 x },13,1.0,18,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_52.png,\lim_{t \rightarrow 0} \frac {\cos ( \frac x 2 - t )} {- 2 t},train,\lim _ { t \rightarrow 0 } \frac { \cos ( \frac x 2 - t ) } { - 2 t },14,1.0,23,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_53.png,\lim_{x \rightarrow 0} \frac {( 1 - \cos x ) ( 1 + \cos x )} {x^2 ( 1 + \cos x )},train,\lim _ { x \rightarrow 0 } \frac { ( 1 - \cos x ) ( 1 + \cos x ) } { x ^ 2 ( 1 + \cos x ) },16,1.0,33,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_63.png,\frac 1 a F ( a x + b ) + C,train,\frac 1 a F ( a x + b ) + C,10,0.0,12,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1,train,[ \frac 2 3 x ^ { \frac 3 2 } ] _ 0 ^ 1,12,1.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_66.png,\int_0^{\frac \pi 2} \{ ( \cos x + e^x ) - ( e^x - \cos x ) \} d x,train,\int _ 0 ^ { \frac \pi 2 } \{ ( \cos x + e ^ x ) - ( e ^ x - \cos x ) \} d x,19,1.0,30,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_70.png,[ \frac 2 3 ( 1 + \frac 9 4 x )^{\frac 3 2} \frac 4 9 ]_0^4,train,[ \frac 2 3 ( 1 + \frac 9 4 x ) ^ { \frac 3 2 } \frac 4 9 ] _ 0 ^ 4,17,1.0,26,2.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t,train,\int _ { \log 3 } ^ 0 \frac 1 { e ^ t + 1 } d t,14,1.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y,train,\pi \int _ c ^ d \{ g ( y ) \} ^ 2 d y,13,0.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}},train,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt 4 } } },8,3.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x},train,[ b ^ x \{ ( \frac a b ) ^ x + 1 \} ] ^ { \frac 1 x },15,1.0,22,2.0,True,True,
.\IMG\train\CROHME2019\KME2G3_2_sub_97.png,\lim_{z \rightarrow 0} \frac 1 {\log_a ( 1 + z )^{\frac 1 z}},train,\lim _ { z \rightarrow 0 } \frac 1 { \log _ a ( 1 + z ) ^ { \frac 1 z } },15,2.0,25,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_30_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z,train,x _ x ^ x + y _ y ^ y + z _ z ^ z - x - y - z,7,0.0,23,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_30_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X,train,x _ 1 \times x _ 2 \times x _ 3 \times x _ 4 = X,9,0.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_30_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z,train,z _ 1 ^ 2 + 1 ^ z - z _ 2 ^ 2 + 2 ^ z,7,0.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_30_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x,train,\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x,15,1.0,18,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_30_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4,train,\log _ 2 \frac 1 2 + \log _ 4 \frac 2 4,7,0.0,13,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_30_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}},train,\frac 2 { \frac { 3 m - 2 n \times 9 ^ n - 9 ^ m } { 2 n - 1 } },12,2.0,26,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_30_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1,train,[ \frac 2 3 x ^ { \frac 3 2 } ] _ 0 ^ 1,12,1.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_30_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t,train,\int _ { \log 3 } ^ 0 \frac 1 { e ^ t + 1 } d t,14,1.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_30_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y,train,\pi \int _ c ^ d \{ g ( y ) \} ^ 2 d y,13,0.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_30_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}},train,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt 4 } } },8,3.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_30_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x},train,[ b ^ x \{ ( \frac a b ) ^ x + 1 \} ] ^ { \frac 1 x },15,1.0,22,2.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_14.png,( y + 1 )^2 = y^2 + 2 y + 1,train,( y + 1 ) ^ 2 = y ^ 2 + 2 y + 1,8,0.0,16,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_15.png,( x^3 - x^2 - x ) ( 2 x - 7 ),train,( x ^ 3 - x ^ 2 - x ) ( 2 x - 7 ),8,0.0,17,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z,train,x _ x ^ x + y _ y ^ y + z _ z ^ z - x - y - z,7,0.0,23,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X,train,x _ 1 \times x _ 2 \times x _ 3 \times x _ 4 = X,9,0.0,17,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z,train,z _ 1 ^ 2 + 1 ^ z - z _ 2 ^ 2 + 2 ^ z,7,0.0,19,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_3.png,e_1^2 + e_2^3 + e_3^4 + e_4^5,train,e _ 1 ^ 2 + e _ 2 ^ 3 + e _ 3 ^ 4 + e _ 4 ^ 5,9,0.0,23,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x,train,\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x,15,1.0,18,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4,train,\log _ 2 \frac 1 2 + \log _ 4 \frac 2 4,7,0.0,13,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}},train,\frac 2 { \frac { 3 m - 2 n \times 9 ^ n - 9 ^ m } { 2 n - 1 } },12,2.0,26,0.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_39.png,\sin x - \sin y - \sin ( x - y ),train,\sin x - \sin y - \sin ( x - y ),6,0.0,12,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_42.png,\sqrt 2 ( \frac 1 {\sqrt 2} \sin x + \frac 1 {\sqrt 2} \cos x ),train,\sqrt 2 ( \frac 1 { \sqrt 2 } \sin x + \frac 1 { \sqrt 2 } \cos x ),12,1.0,21,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_48.png,\lim_{x \rightarrow 0} ( 1 + x )^{\frac 1 x},train,\lim _ { x \rightarrow 0 } ( 1 + x ) ^ { \frac 1 x },13,1.0,18,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_52.png,\lim_{t \rightarrow 0} \frac {\cos ( \frac x 2 - t )} {- 2 t},train,\lim _ { t \rightarrow 0 } \frac { \cos ( \frac x 2 - t ) } { - 2 t },14,1.0,23,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_53.png,\lim_{x \rightarrow 0} \frac {( 1 - \cos x ) ( 1 + \cos x )} {x^2 ( 1 + \cos x )},train,\lim _ { x \rightarrow 0 } \frac { ( 1 - \cos x ) ( 1 + \cos x ) } { x ^ 2 ( 1 + \cos x ) },16,1.0,33,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_61.png,\int ( 2^x - 3 e^x ) d x,train,\int ( 2 ^ x - 3 e ^ x ) d x,10,0.0,13,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_63.png,\frac 1 a F ( a x + b ) + C,train,\frac 1 a F ( a x + b ) + C,10,0.0,12,1.0,True,True,
.\IMG\train\CROHME2019\KME2G3_3_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1,train,[ \frac 2 3 x ^ { \frac 3 2 } ] _ 0 ^ 1,12,1.0,16,1.0,True,True,
